,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bylevel,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_seed,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
181,165.943000078,11.5756665866,-1148.40951515,-977.542638541,0.81407094883517939,0.99781026209944534,1,0.05,10,100,1248,3,1981,0.56170942990736494,"{'reg_alpha': 3, 'colsample_bytree': 0.99781026209944534, 'colsample_bylevel': 0.81407094883517939, 'learning_rate': 0.05, 'min_child_weight': 100, 'n_estimators': 1248, 'subsample': 0.56170942990736494, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",127,-1147.22926278,-978.111545763,-1151.24019476,-975.665605521,-1146.7590616,-978.850764339,0.834031526775,0.0354620516808,2.01078431234,1.36113941096
182,89.7896665732,5.17433333397,-1160.89157673,-1143.24471625,0.89035561488755244,0.82417595371882257,1,0.01,7,125,827,1.5,1981,0.55259444364003729,"{'reg_alpha': 1.5, 'colsample_bytree': 0.82417595371882257, 'colsample_bylevel': 0.89035561488755244, 'learning_rate': 0.01, 'min_child_weight': 125, 'n_estimators': 827, 'subsample': 0.55259444364003729, 'seed': 1981, 'max_depth': 7, 'gamma': 1}",182,-1159.59128892,-1143.42552906,-1164.43630072,-1140.91527845,-1158.64710478,-1145.39334126,1.91704460829,0.0280039702129,2.53597404592,1.83262682089
183,134.159666697,8.8383333683,-1144.77397701,-1014.69403414,0.72888045212838515,0.83106875817558956,1,0.05,10,125,1079,1.5,1981,0.55205006119164124,"{'reg_alpha': 1.5, 'colsample_bytree': 0.83106875817558956, 'colsample_bylevel': 0.72888045212838515, 'learning_rate': 0.05, 'min_child_weight': 125, 'n_estimators': 1079, 'subsample': 0.55205006119164124, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",95,-1143.75018525,-1015.23383886,-1147.65471941,-1010.78311136,-1142.91699677,-1018.0651522,0.145401258327,0.047541770536,2.06520498909,2.99728449998
184,86.4966666698,4.99466673533,-1145.97703647,-1098.48313674,0.89100301419706229,0.90311763544631418,2.5,0.03,7,125,784,1.5,1981,0.98710631394754567,"{'reg_alpha': 1.5, 'colsample_bytree': 0.90311763544631418, 'colsample_bylevel': 0.89100301419706229, 'learning_rate': 0.03, 'min_child_weight': 125, 'n_estimators': 784, 'subsample': 0.98710631394754567, 'seed': 1981, 'max_depth': 7, 'gamma': 2.5}",108,-1146.2305653,-1099.10499908,-1148.2845265,-1096.57413849,-1143.4159768,-1099.77027264,1.86507096724,0.0542361693637,1.99564298123,1.37691756225
185,136.378666719,11.3963332971,-1140.88863953,-1017.32031068,0.73683163883482594,0.75627096778517178,2,0.03,11,50,973,2.5,1981,0.50038219273909401,"{'reg_alpha': 2.5, 'colsample_bytree': 0.75627096778517178, 'colsample_bylevel': 0.73683163883482594, 'learning_rate': 0.03, 'min_child_weight': 50, 'n_estimators': 973, 'subsample': 0.50038219273909401, 'seed': 1981, 'max_depth': 11, 'gamma': 2}",49,-1141.32247126,-1018.21025736,-1143.35660453,-1014.70870498,-1137.98679658,-1019.04196969,0.178692249692,0.0726007952878,2.21357159476,1.87764028836
186,95.79733332,5.83566673597,-1145.71374421,-1017.48045365,0.76827932149667588,0.74362109025137069,1,0.1,7,125,909,2.5,1981,0.91356800116614423,"{'reg_alpha': 2.5, 'colsample_bytree': 0.74362109025137069, 'colsample_bylevel': 0.76827932149667588, 'learning_rate': 0.1, 'min_child_weight': 125, 'n_estimators': 909, 'subsample': 0.91356800116614423, 'seed': 1981, 'max_depth': 7, 'gamma': 1}",105,-1145.73400651,-1018.16128023,-1148.49807159,-1015.4583997,-1142.90910987,-1018.82168103,1.97996764526,0.0206774911325,2.28172602394,1.45500491175
187,137.670333227,9.53666679064,-1138.06900892,-1013.80787643,0.84874791912556369,0.80904660498547154,1,0.03,10,75,1082,1.5,1981,0.74644043671566007,"{'reg_alpha': 1.5, 'colsample_bytree': 0.80904660498547154, 'colsample_bylevel': 0.84874791912556369, 'learning_rate': 0.03, 'min_child_weight': 75, 'n_estimators': 1082, 'subsample': 0.74644043671566007, 'seed': 1981, 'max_depth': 10, 'gamma': 1}",15,-1139.00980013,-1015.27386222,-1139.89332142,-1011.2207202,-1135.30386115,-1014.92904687,0.253311826907,0.0169966064013,1.98823100435,1.83480379135
188,90.9766666889,5.96533330282,-1155.06264121,-1129.66470338,0.77633143069432653,0.96548995565141893,2,0.01,9,75,744,3,1981,0.55803810849112501,"{'reg_alpha': 3, 'colsample_bytree': 0.96548995565141893, 'colsample_bylevel': 0.77633143069432653, 'learning_rate': 0.01, 'min_child_weight': 75, 'n_estimators': 744, 'subsample': 0.55803810849112501, 'seed': 1981, 'max_depth': 9, 'gamma': 2}",164,-1154.45327258,-1130.13239371,-1158.63025252,-1127.94573226,-1152.10435138,-1130.91598418,0.112357603557,0.0216692211993,2.6988044206,1.25688763608
189,90.7293334007,6.04233336449,-1153.66915857,-1124.41846039,0.7531916912727008,0.90092092620760778,2,0.01,9,125,758,2,1981,0.90329575660664374,"{'reg_alpha': 2, 'colsample_bytree': 0.90092092620760778, 'colsample_bylevel': 0.7531916912727008, 'learning_rate': 0.01, 'min_child_weight': 125, 'n_estimators': 758, 'subsample': 0.90329575660664374, 'seed': 1981, 'max_depth': 9, 'gamma': 2}",160,-1152.40063816,-1124.26922084,-1158.01743193,-1122.9681879,-1150.58935656,-1126.01797243,0.158716345674,0.0186607066133,3.16237325602,1.24953344468
190,72.7010000547,4.5126666228,-1165.65308214,-1149.27874392,0.86529377713983358,0.78722142699481223,2,0.01,7,125,655,3,1981,0.79569359113375837,"{'reg_alpha': 3, 'colsample_bytree': 0.78722142699481223, 'colsample_bylevel': 0.86529377713983358, 'learning_rate': 0.01, 'min_child_weight': 125, 'n_estimators': 655, 'subsample': 0.79569359113375837, 'seed': 1981, 'max_depth': 7, 'gamma': 2}",190,-1163.65671398,-1149.03417084,-1169.27916762,-1147.34505276,-1164.02333886,-1151.45700817,1.44690910673,0.0273536372951,2.56840467195,1.68758334619
191,105.685333331,6.10366670291,-1142.45663721,-1089.43830287,0.82863854810463922,0.8146301927647418,2,0.03,7,75,991,3,1981,0.56688662102451814,"{'reg_alpha': 3, 'colsample_bytree': 0.8146301927647418, 'colsample_bylevel': 0.82863854810463922, 'learning_rate': 0.03, 'min_child_weight': 75, 'n_estimators': 991, 'subsample': 0.56688662102451814, 'seed': 1981, 'max_depth': 7, 'gamma': 2}",64,-1142.58618503,-1089.88364561,-1144.57016982,-1087.06925205,-1140.21352103,-1091.36201095,2.27240988134,0.0395165739042,1.78094949266,1.7805789974
192,95.0436666807,7.44133329391,-1140.54808575,-1051.16439621,0.78696611375900594,0.99426842557277473,2.5,0.03,11,50,600,2.5,1981,0.53534260088571517,"{'reg_alpha': 2.5, 'colsample_bytree': 0.99426842557277473, 'colsample_bylevel': 0.78696611375900594, 'learning_rate': 0.03, 'min_child_weight': 50, 'n_estimators': 600, 'subsample': 0.53534260088571517, 'seed': 1981, 'max_depth': 11, 'gamma': 2.5}",46,-1141.16416633,-1051.05221352,-1143.43898877,-1049.49304983,-1137.0410463,-1052.94792528,0.224442058197,0.0194821360129,2.6480254936,1.41267590345
193,145.53700002,10.1196666559,-1142.45621228,-986.836183008,0.80648039619086676,0.91673445772213435,1,0.05,9,100,1227,3,1981,0.74186347559445287,"{'reg_alpha': 3, 'colsample_bytree': 0.91673445772213435, 'colsample_bylevel': 0.80648039619086676, 'learning_rate': 0.05, 'min_child_weight': 100, 'n_estimators': 1227, 'subsample': 0.74186347559445287, 'seed': 1981, 'max_depth': 9, 'gamma': 1}",63,-1141.43915944,-987.331516787,-1147.78252135,-985.412850091,-1138.1468874,-987.764182145,0.23181037653,0.0704713451148,3.99892504921,1.02183079877
194,145.561999957,8.99300003052,-1137.15123908,-1030.96497289,0.87698538948982108,0.93617903425727844,2.5,0.03,9,100,1218,2,1981,0.97940125781850029,"{'reg_alpha': 2, 'colsample_bytree': 0.93617903425727844, 'colsample_bylevel': 0.87698538948982108, 'learning_rate': 0.03, 'min_child_weight': 100, 'n_estimators': 1218, 'subsample': 0.97940125781850029, 'seed': 1981, 'max_depth': 9, 'gamma': 2.5}",2,-1136.98619906,-1031.9454147,-1140.32558778,-1029.67154991,-1134.14188244,-1031.27795404,0.255562146496,0.0857788246354,2.52717976933,0.954317618087
195,138.226666689,9.12933333715,-1144.46393772,-1022.28133524,0.81784688349908863,0.81789189938248485,1,0.05,9,125,1185,2.5,1981,0.5680565771240611,"{'reg_alpha': 2.5, 'colsample_bytree': 0.81789189938248485, 'colsample_bylevel': 0.81784688349908863, 'learning_rate': 0.05, 'min_child_weight': 125, 'n_estimators': 1185, 'subsample': 0.5680565771240611, 'seed': 1981, 'max_depth': 9, 'gamma': 1}",89,-1143.82584459,-1023.29138551,-1148.0088026,-1020.25527221,-1141.55711967,-1023.29734799,0.108659557325,0.0766043897537,2.67225249741,1.43264497178
196,139.742666721,7.95099989573,-1147.07004311,-1110.82783658,0.83519298060164027,0.80032581780918177,2,0.01,8,75,1276,2.5,1981,0.70920609960949965,"{'reg_alpha': 2.5, 'colsample_bytree': 0.80032581780918177, 'colsample_bylevel': 0.83519298060164027, 'learning_rate': 0.01, 'min_child_weight': 75, 'n_estimators': 1276, 'subsample': 0.70920609960949965, 'seed': 1981, 'max_depth': 8, 'gamma': 2}",121,-1146.44453277,-1111.22560727,-1150.43523821,-1108.14450754,-1144.3303147,-1113.11339493,2.81446373829,0.0302433983193,2.53126420827,2.04794639143
197,87.9729998906,6.24866676331,-1140.46135411,-1070.86413714,0.8507719253196665,0.8658131637436145,2.5,0.03,10,75,648,3,1981,0.63156951196193711,"{'reg_alpha': 3, 'colsample_bytree': 0.8658131637436145, 'colsample_bylevel': 0.8507719253196665, 'learning_rate': 0.03, 'min_child_weight': 75, 'n_estimators': 648, 'subsample': 0.63156951196193711, 'seed': 1981, 'max_depth': 10, 'gamma': 2.5}",43,-1140.7760813,-1072.80218503,-1143.1525014,-1068.68661488,-1137.45543174,-1071.1036115,0.155950931832,0.0357988011004,2.33643883212,1.68868595413
198,114.558666706,7.75599988302,-1157.49517352,-900.666286454,0.72148308383254134,0.99360184154750408,1,0.1,8,50,1010,1.5,1981,0.75141219175920226,"{'reg_alpha': 1.5, 'colsample_bytree': 0.99360184154750408, 'colsample_bylevel': 0.72148308383254134, 'learning_rate': 0.1, 'min_child_weight': 50, 'n_estimators': 1010, 'subsample': 0.75141219175920226, 'seed': 1981, 'max_depth': 8, 'gamma': 1}",170,-1157.50772426,-902.128893063,-1160.03414759,-899.496352264,-1154.94360805,-900.373614036,2.04400334572,0.0487921358516,2.07822025257,1.09447418802
199,137.100666602,10.0400000413,-1137.59959941,-1018.78669735,0.73148610049897833,0.81666202080841721,2.5,0.03,10,75,1098,2.5,1981,0.76838416097123208,"{'reg_alpha': 2.5, 'colsample_bytree': 0.81666202080841721, 'colsample_bylevel': 0.73148610049897833, 'learning_rate': 0.03, 'min_child_weight': 75, 'n_estimators': 1098, 'subsample': 0.76838416097123208, 'seed': 1981, 'max_depth': 10, 'gamma': 2.5}",8,-1137.58441133,-1021.0287873,-1139.64074142,-1016.34507879,-1135.5736132,-1018.98622596,0.173438478048,0.0508002944308,1.66043067358,1.91731411049
